Q1,Q2,Q3,Q4,Q5,Q6,Q29,Q37,Q41,Q59,Q60,Q63,Q75,Q90,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q159,Q160,Q178,Q182,Q184,Q185,Q186,Q187,Q188,Q189,Q195,Q196,Q197,Q260,Q262,Q275,Q287,Q289,Q290,B_COUNTRY_ALPHA
1,1,2,2,1,2,2,1,1,3,2,4,3,7,2,2,1,1,2,2,1,0,1,2,1,6,9,1,3,3,5,4,1,2,3,1,2,2,2,40,3,2,9,496001,MNG
1,1,3,2,1,3,2,3,2,4,3,4,3,6,1,1,0,0,1,1,2,0,0,1,0,2,5,5,2,1,1,3,3,4,6,6,2,3,1,40,6,3,7,496001,MNG
1,1,2,2,1,3,2,4,2,3,3,3,4,6,1,0,1,0,1,0,1,1,0,1,2,8,5,3,3,5,2,1,3,2,3,3,2,2,2,30,7,2,7,496001,MNG
2,3,2,3,2,3,2,2,3,1,2,3,3,6,2,1,2,2,1,0,1,1,2,1,0,4,6,5,3,6,5,9,6,5,3,5,2,2,1,34,6,2,0,496001,MNG
1,3,2,3,4,3,2,2,5,2,3,4,2,7,2,1,1,2,1,1,2,0,1,1,0,6,7,3,3,1,2,3,4,3,5,3,1,2,1,26,6,3,7,496001,MNG
1,1,3,3,2,4,3,3,4,4,2,4,2,7,1,1,0,0,1,1,1,1,1,2,1,8,5,2,4,2,3,2,1,1,2,4,1,2,1,25,6,2,0,496001,MNG
2,3,3,4,2,1,1,1,2,3,2,1,2,6,2,1,0,0,0,1,2,2,1,0,1,8,4,2,3,3,4,2,2,1,2,4,2,3,1,20,3,3,0,496002,MNG
1,1,2,3,2,3,4,2,1,3,3,1,3,6,1,1,0,1,2,1,1,0,1,2,2,7,4,5,6,2,1,1,3,2,4,5,2,3,2,22,3,3,0,496001,MNG
1,1,2,2,3,3,3,4,4,2,3,4,1,7,1,1,2,2,1,0,1,2,1,0,0,8,7,5,2,3,1,3,5,3,4,5,2,3,1,62,2,2,0,496001,MNG
2,3,2,2,3,4,3,3,1,4,2,3,3,6,1,1,0,0,0,1,0,2,1,2,1,8,6,2,3,3,4,3,5,4,3,1,2,3,2,55,6,2,0,496001,MNG
1,1,2,3,2,2,2,4,2,3,3,4,2,6,1,1,0,0,0,1,1,0,1,0,0,6,8,4,4,5,5,6,4,3,2,4,2,2,1,48,2,2,7,496001,MNG
2,3,3,3,4,3,3,3,4,2,3,4,3,6,1,1,0,1,1,2,2,2,1,1,2,3,3,1,4,3,1,4,5,4,3,5,2,3,2,45,6,2,0,496001,MNG
1,2,2,2,2,2,3,2,3,2,2,1,2,8,2,0,2,0,2,0,2,2,0,1,1,10,10,1,1,2,2,3,2,1,2,3,2,1,2,60,3,3,7,496001,MNG
1,1,1,1,1,1,3,2,3,1,1,2,3,6,2,1,1,2,2,0,0,0,0,0,0,10,9,3,3,2,4,1,2,4,3,1,3,3,2,65,3,3,7,496001,MNG
1,2,1,2,2,1,3,4,4,3,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,9,7,5,4,7,6,5,5,4,6,3,2,1,1,63,3,3,7,496001,MNG
2,2,3,4,3,3,1,1,5,1,2,4,3,7,0,0,2,2,0,0,2,0,2,2,0,5,3,3,2,2,7,9,2,1,1,8,2,3,1,46,2,5,0,496001,MNG
1,1,1,1,1,2,3,1,3,1,2,1,2,5,2,1,2,2,1,1,1,2,1,1,1,8,5,1,1,1,2,2,1,1,1,9,3,2,2,48,3,3,0,496001,MNG
1,2,1,2,2,3,1,2,3,2,3,2,3,5,0,0,0,0,0,0,0,0,0,0,1,8,8,3,2,7,7,7,5,4,5,6,2,2,2,39,6,4,7,496001,MNG
2,2,2,3,2,2,2,3,2,2,2,2,1,6,1,2,1,0,0,0,0,0,0,1,0,6,9,1,2,2,1,2,2,1,2,3,1,3,1,38,3,2,7,496001,MNG
1,1,1,4,2,3,1,2,2,1,1,3,3,8,0,0,0,0,1,0,2,0,0,0,0,9,8,5,4,1,5,5,2,3,3,10,2,1,1,31,5,3,7,496001,MNG
2,2,1,1,1,2,3,3,1,2,1,3,1,8,0,0,0,0,0,2,0,0,0,0,0,9,8,1,4,5,5,5,1,1,1,1,2,2,2,29,3,3,2,496001,MNG
2,2,2,3,1,2,3,3,3,2,1,3,2,5,0,2,0,0,0,0,0,0,0,1,0,8,10,2,2,8,9,9,1,1,1,10,2,2,2,20,3,3,0,496001,MNG
1,1,1,2,1,2,2,5,1,2,1,2,2,7,0,0,1,0,2,0,2,0,0,0,0,10,9,5,3,1,10,10,1,1,4,10,1,3,1,21,3,4,0,496001,MNG
1,2,3,3,3,4,1,2,1,1,1,4,4,6,1,0,0,0,1,0,2,0,0,0,0,10,9,3,1,5,4,3,1,1,1,3,2,2,2,19,4,3,0,496001,MNG
2,3,2,1,2,3,3,3,3,2,3,1,3,4,0,0,0,0,0,0,0,0,1,0,2,10,9,4,4,5,4,5,4,3,4,7,2,3,2,33,6,2,7,496001,MNG
1,1,2,2,1,3,2,2,4,2,1,2,2,5,2,1,0,0,0,0,0,0,0,2,0,10,10,2,2,1,1,2,2,2,2,1,1,2,1,70,1,4,7,496001,MNG
1,1,1,2,2,3,1,2,3,2,1,4,1,5,0,0,0,1,0,0,0,0,0,0,0,5,6,5,5,5,5,5,5,5,5,5,2,2,1,68,6,2,0,496001,MNG
1,1,2,4,1,2,2,2,2,2,2,2,2,7,1,0,0,0,0,0,0,0,0,0,0,7,6,3,2,2,1,2,2,1,1,2,3,4,2,56,6,3,7,496001,MNG
1,2,2,2,2,3,2,2,2,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,7,4,2,1,1,1,4,1,6,1,1,2,3,2,66,3,3,0,496001,MNG
1,1,1,3,3,4,4,2,3,2,2,4,4,9,0,0,0,0,0,0,0,0,0,0,0,7,7,5,5,5,5,5,5,5,5,5,3,3,1,63,4,3,7,496001,MNG
1,1,3,2,1,4,2,1,1,3,3,4,3,1,1,1,2,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,10,2,4,1,54,3,4,0,496001,MNG
2,2,2,1,2,2,2,5,3,2,2,4,1,6,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,5,5,5,5,5,6,3,2,1,50,3,2,0,496001,MNG
1,1,2,3,2,1,4,2,4,1,1,4,1,6,2,0,1,1,0,0,0,0,0,0,0,7,7,5,5,5,5,5,5,5,5,5,3,3,2,52,2,2,7,496001,MNG
2,2,2,1,2,4,2,1,5,1,2,4,1,4,0,0,1,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,5,5,5,5,2,2,2,51,4,4,0,496001,MNG
1,2,2,2,1,2,2,2,3,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,2,2,3,2,1,1,2,3,4,1,39,6,3,0,496001,MNG
1,1,2,4,1,4,4,2,3,2,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,5,6,6,5,5,5,5,5,5,5,7,2,2,1,35,6,2,0,496001,MNG
1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,9,9,6,6,6,6,7,6,6,7,7,1,1,2,35,7,4,0,496001,MNG
1,2,2,2,1,4,2,2,4,2,3,3,2,2,0,1,1,0,0,0,0,1,0,2,0,5,5,5,5,5,5,5,5,5,5,7,3,3,2,41,6,4,0,496001,MNG
1,1,1,3,2,4,2,2,2,3,2,4,2,5,1,1,0,0,0,0,0,1,0,0,1,5,6,5,5,5,5,5,5,5,5,8,2,3,2,31,6,2,0,496001,MNG
1,2,2,2,1,2,2,2,3,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,6,7,1,2,2,3,3,3,3,2,1,4,4,2,30,6,4,0,496001,MNG
1,2,2,3,2,4,3,2,3,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,6,7,2,2,2,2,6,2,2,1,1,4,4,1,33,6,2,0,496001,MNG
1,1,1,3,2,4,2,1,1,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,5,5,5,5,5,5,7,2,2,1,28,6,4,0,496003,MNG
1,2,2,3,1,3,2,2,4,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,5,6,5,5,5,5,5,5,5,5,5,3,3,2,26,3,4,0,496001,MNG
1,1,2,2,1,2,3,1,5,3,3,4,3,5,1,1,1,1,1,2,2,2,1,0,2,5,7,1,5,8,4,3,7,8,2,6,2,3,1,22,6,4,7,496001,MNG
1,1,1,2,2,4,1,2,3,3,2,4,2,5,1,1,2,1,0,0,0,1,1,2,2,5,6,5,5,5,5,5,5,5,6,8,2,2,1,23,6,4,0,496004,MNG
1,1,2,2,1,3,3,2,3,3,2,3,2,5,0,2,1,0,0,0,0,0,1,2,2,5,5,5,5,5,5,5,5,5,5,5,2,3,1,19,6,3,0,496001,MNG
1,2,3,3,2,3,3,1,2,2,3,3,2,5,2,1,1,0,0,0,1,0,1,1,0,-1,-1,6,5,4,3,5,4,3,5,5,2,3,2,62,2,2,7,496001,MNG
1,1,2,3,1,3,3,1,1,2,2,4,2,6,2,1,0,0,1,0,1,1,0,0,2,5,6,6,7,5,8,4,5,4,3,5,1,3,2,54,3,2,7,496001,MNG
1,1,1,2,2,3,2,3,1,3,2,4,2,4,1,2,0,1,2,2,2,1,1,2,0,7,4,6,7,4,6,5,4,5,3,6,2,3,2,55,3,2,7,496001,MNG
2,2,3,3,3,2,2,3,2,2,3,3,2,6,1,0,1,0,0,1,1,0,1,0,1,5,6,4,5,4,7,5,4,3,4,7,3,4,1,52,3,2,0,496001,MNG
1,2,1,2,3,4,4,3,5,2,1,4,3,8,1,0,1,2,1,0,1,2,1,0,1,8,4,10,6,4,5,7,9,6,4,9,2,4,1,45,7,2,0,496001,MNG
1,2,1,3,1,3,3,1,1,2,3,3,2,5,1,0,0,1,1,0,1,2,1,0,2,6,5,5,4,5,3,4,4,5,3,5,1,3,2,41,3,2,7,496001,MNG
1,2,1,3,2,3,3,1,2,2,2,4,2,5,1,0,1,0,0,1,0,1,1,0,0,7,5,6,8,4,6,5,4,2,3,7,1,3,2,65,3,2,7,496001,MNG
1,2,2,3,1,3,2,1,1,3,3,3,2,5,1,2,2,1,0,1,1,0,1,0,0,7,4,6,5,3,5,4,3,2,3,5,1,3,1,36,6,2,0,496001,MNG
1,2,1,3,1,3,2,1,1,3,3,4,1,5,1,2,0,1,1,0,0,1,0,1,0,7,4,7,7,5,1,4,5,2,4,6,2,3,1,40,6,2,7,496001,MNG
2,2,3,2,3,2,3,3,5,2,3,4,2,5,0,0,1,0,0,0,0,0,0,1,0,7,4,3,5,1,1,3,1,1,1,2,2,3,2,33,3,4,0,496001,MNG
1,2,2,3,1,3,3,1,2,2,3,4,4,5,2,1,0,0,1,0,1,0,1,0,1,6,5,6,7,5,8,4,5,3,5,6,2,3,2,30,6,2,0,496001,MNG
2,2,3,4,4,4,3,2,5,2,3,4,3,5,1,0,0,0,0,1,0,0,0,1,0,5,5,2,2,3,5,4,1,1,1,6,3,3,1,35,3,2,7,496001,MNG
2,2,1,3,1,3,3,1,2,2,3,4,4,5,1,0,0,1,0,1,0,1,1,0,1,4,6,4,3,5,6,3,5,2,4,7,3,4,1,26,7,2,7,496001,MNG
1,1,2,3,2,2,3,2,2,2,4,3,2,5,1,2,1,1,0,0,1,0,1,2,2,6,5,6,5,2,7,5,4,3,5,6,1,2,2,25,6,2,0,496001,MNG
1,2,2,3,1,3,4,1,2,2,3,2,2,5,1,2,2,0,1,0,0,1,1,0,1,7,5,6,8,5,7,4,5,3,4,6,2,3,1,20,3,2,0,496001,MNG
2,2,3,3,1,3,3,2,3,2,2,4,3,7,1,0,0,0,1,0,1,0,1,1,0,7,5,2,3,2,1,2,1,1,1,4,3,3,2,20,4,2,7,496001,MNG
1,2,3,3,2,2,3,2,2,2,2,3,3,4,2,1,1,1,0,1,1,0,1,1,0,5,6,7,3,4,5,3,5,4,5,4,3,3,1,58,3,2,7,496001,MNG
3,2,2,4,4,4,4,4,4,2,3,2,4,7,1,1,2,1,1,2,1,2,1,2,1,6,6,6,6,6,6,5,5,6,5,4,3,2,1,55,7,5,4,496001,MNG
1,2,1,1,2,3,3,4,1,1,2,3,1,6,2,1,2,1,2,1,2,1,2,1,2,7,6,5,7,10,8,8,6,6,7,4,1,2,2,31,5,4,3,496001,MNG
2,2,2,3,2,2,1,3,3,2,2,1,4,6,1,2,1,2,2,2,2,1,2,2,1,8,4,6,7,5,5,6,5,5,6,5,3,2,2,46,4,4,4,496001,MNG
2,2,2,3,2,3,4,4,3,3,1,3,3,7,1,1,2,2,2,2,2,2,2,2,2,6,6,6,7,6,5,6,5,4,4,4,1,2,1,46,5,4,1,496001,MNG
2,2,3,3,2,2,3,2,2,3,3,2,4,7,2,1,2,1,2,1,1,1,2,1,2,8,8,6,6,8,8,7,6,6,7,6,2,1,2,35,6,2,2,496001,MNG
2,2,2,3,3,4,4,3,3,3,3,2,4,6,1,2,1,2,1,2,2,1,2,1,1,6,4,7,6,6,8,4,8,8,7,10,1,2,2,36,6,4,0,496001,MNG
1,1,1,2,2,2,4,4,3,3,3,3,4,5,1,1,1,1,1,1,1,1,1,1,2,8,8,6,6,7,5,7,5,5,5,7,2,2,1,40,6,4,3,496004,MNG
1,1,1,1,1,1,3,1,1,2,2,2,3,5,2,2,2,2,2,2,2,2,2,2,2,8,9,5,9,9,7,6,5,5,6,1,1,2,1,37,6,2,0,496001,MNG
2,2,2,2,2,2,3,2,4,1,1,3,2,8,2,2,1,2,1,2,1,2,1,2,1,8,7,8,5,7,6,8,5,4,4,4,1,2,2,32,5,4,2,496001,MNG
2,1,2,2,3,3,3,4,4,3,3,3,1,6,2,2,2,2,1,1,1,1,1,1,1,6,8,8,7,9,8,5,6,6,7,9,2,3,1,30,6,4,3,496001,MNG
2,2,2,2,3,2,2,3,2,2,3,1,4,7,2,1,2,2,1,2,2,1,2,1,2,8,8,5,7,6,5,4,7,7,6,10,1,2,2,27,5,5,3,496001,MNG
3,3,3,3,2,3,2,3,3,2,2,2,3,8,2,1,2,2,1,1,2,1,2,1,2,9,10,7,7,8,10,9,8,6,8,8,3,4,1,26,5,3,4,496001,MNG
3,3,2,2,3,4,3,3,3,3,1,4,4,7,1,1,1,2,2,2,2,2,1,1,1,10,10,5,6,6,7,8,9,8,7,6,3,2,1,20,6,3,6,496002,MNG
2,3,3,3,3,3,4,4,3,2,1,4,3,7,1,1,2,1,1,1,2,1,2,1,1,10,-1,3,9,6,6,5,4,5,6,6,3,2,2,21,4,3,3,496001,MNG
3,2,3,2,3,2,3,4,3,2,3,2,2,5,2,2,1,2,2,2,2,2,2,2,2,7,8,7,8,8,3,3,3,5,7,6,1,1,1,18,5,2,0,496001,MNG
1,2,1,3,1,4,4,2,4,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,2,2,3,3,2,3,4,4,1,36,4,4,0,496001,MNG
3,2,3,3,3,3,1,4,3,2,3,3,3,7,1,1,2,1,2,1,2,2,2,2,1,8,9,5,7,7,8,4,4,3,2,4,1,2,2,60,6,4,6,496001,MNG
1,1,1,1,1,1,3,2,2,1,2,3,3,8,1,0,1,2,2,2,1,0,0,1,1,9,9,8,5,6,6,5,3,3,3,7,2,2,1,19,6,2,3,496001,MNG
1,1,1,1,2,2,2,3,4,1,2,3,3,7,1,2,1,1,0,1,1,2,2,1,1,9,10,4,5,6,3,4,8,5,8,7,2,3,1,22,6,2,0,496001,MNG
1,1,1,1,1,2,1,1,4,1,1,2,3,7,1,1,1,0,2,0,0,0,0,1,0,9,6,9,3,4,3,4,3,3,2,10,2,2,2,45,6,3,0,496001,MNG
2,2,1,2,2,1,2,4,2,3,1,3,3,5,0,1,2,1,0,1,2,1,1,2,2,7,3,10,10,4,6,10,4,7,5,5,1,2,2,44,5,2,0,496001,MNG
1,1,1,1,1,2,3,4,1,1,2,3,2,8,1,1,0,0,0,1,1,1,0,1,0,5,9,5,6,4,3,2,3,4,4,5,2,3,1,36,6,3,6,496004,MNG
1,1,1,1,1,1,1,5,5,3,1,1,4,5,0,1,2,1,2,1,1,0,2,1,2,1,5,9,9,6,9,4,6,3,5,7,2,3,2,33,7,2,0,496001,MNG
1,1,1,1,1,1,2,3,2,1,1,2,2,6,1,1,2,1,1,1,1,2,2,1,2,8,7,7,6,8,8,8,4,6,5,5,2,2,2,55,6,2,5,496001,MNG
2,2,1,2,2,2,1,2,5,4,3,3,2,10,1,0,1,0,2,1,0,2,1,1,2,6,1,9,9,4,1,3,8,6,10,10,3,3,2,43,6,2,0,496004,MNG
1,1,1,1,2,2,1,2,3,1,1,2,2,7,1,1,2,1,2,0,0,0,0,0,1,7,10,5,8,3,3,1,3,4,5,10,2,2,1,45,6,3,0,496004,MNG
1,1,2,2,2,2,1,5,3,4,2,2,4,4,2,2,1,1,0,0,1,2,0,1,2,1,10,4,6,4,5,7,10,1,4,1,1,1,2,21,6,2,0,496004,MNG
1,1,1,2,2,2,3,5,1,1,2,3,3,7,1,1,2,1,0,0,1,0,0,1,0,5,7,5,4,6,5,4,3,4,5,1,2,2,2,47,6,3,7,496001,MNG
1,1,1,1,1,1,3,3,5,1,1,3,4,8,1,2,1,1,1,1,2,1,2,2,1,7,8,6,7,5,4,6,5,3,3,6,2,2,1,25,6,2,0,496001,MNG
1,1,1,1,1,1,2,3,4,1,2,3,4,9,1,2,1,0,0,0,1,0,0,0,0,10,8,5,5,4,6,9,5,4,3,10,2,2,1,32,6,3,5,496001,MNG
1,1,1,2,1,2,2,1,1,1,2,3,2,9,2,2,2,1,2,2,1,2,1,1,2,10,9,3,3,4,2,1,1,1,2,5,4,4,1,46,7,2,0,496001,MNG
1,1,2,3,2,3,2,1,1,2,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,8,4,2,2,3,3,3,2,1,1,5,3,4,2,64,3,2,7,496001,MNG
1,1,2,2,1,2,3,1,1,2,2,2,3,4,0,0,0,1,0,0,0,0,0,0,0,8,3,3,1,1,1,1,1,1,1,1,3,4,1,58,6,2,7,496001,MNG
1,1,1,2,1,3,4,2,1,2,1,2,2,3,0,2,2,0,0,2,2,2,0,1,1,9,1,2,4,2,2,2,3,3,1,4,4,4,2,47,7,2,0,496001,MNG
1,1,2,3,1,3,4,2,2,3,1,4,3,2,0,1,1,0,0,0,0,0,0,0,0,9,9,5,5,5,5,2,2,2,2,5,4,4,2,45,6,2,0,496001,MNG
1,1,1,3,2,3,2,4,4,1,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,5,5,5,5,5,5,5,4,4,2,35,7,2,7,496001,MNG
1,1,2,3,2,4,3,1,2,3,2,4,2,1,0,2,0,0,0,0,0,1,1,0,0,9,2,4,3,3,3,3,3,2,2,2,3,2,1,37,7,2,0,496001,MNG
1,1,2,3,1,3,3,2,4,2,1,2,1,2,0,2,2,0,0,0,0,0,0,0,0,9,2,2,2,2,2,1,1,1,1,5,3,3,1,24,6,2,7,496001,MNG
1,1,2,3,1,3,4,2,2,2,1,3,4,4,0,2,0,0,0,0,2,0,2,2,0,8,3,4,4,4,4,4,4,4,4,6,3,3,1,34,6,2,7,496001,MNG
1,1,1,4,2,4,3,2,4,2,1,3,3,5,0,2,0,0,0,0,0,0,0,0,0,9,2,1,5,1,1,1,1,1,1,5,3,4,1,18,3,2,0,496001,MNG
1,1,1,4,2,4,4,2,1,3,1,2,3,2,0,2,2,0,0,0,0,0,0,0,0,10,1,1,2,2,2,1,1,1,1,5,4,4,2,19,3,2,0,496001,MNG
1,2,2,3,2,3,2,3,4,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,9,7,6,6,6,6,6,5,6,5,6,2,3,2,33,6,2,7,496001,MNG
1,2,2,3,2,3,2,2,4,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,9,7,4,3,3,4,4,4,3,3,4,4,4,2,31,6,2,0,496001,MNG
1,2,1,3,1,2,3,1,2,3,2,4,2,5,0,2,2,0,0,0,0,1,1,1,2,8,3,3,5,5,5,5,5,5,5,5,3,2,2,28,6,2,0,496001,MNG
1,2,2,3,2,3,3,2,2,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,9,7,6,2,2,2,2,2,1,1,2,2,4,2,25,7,2,0,496001,MNG
1,1,2,3,1,3,4,2,1,2,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,10,2,1,2,3,4,1,1,1,1,4,4,4,1,37,6,2,7,496001,MNG
1,1,2,2,1,2,2,2,2,1,1,2,-1,2,0,0,0,0,0,0,0,0,0,0,0,9,2,5,1,1,1,1,1,1,1,5,4,4,1,53,3,2,7,496001,MNG
1,1,1,2,1,2,2,1,2,2,1,3,4,1,0,2,2,0,0,1,1,1,1,1,0,10,1,1,1,1,1,1,1,1,1,1,4,4,1,27,7,2,7,496001,MNG
1,1,1,2,1,2,3,2,3,2,1,3,2,4,0,1,1,0,0,0,1,1,0,0,0,8,5,4,2,2,3,3,3,2,2,5,3,3,2,36,6,2,0,496001,MNG
1,1,1,1,1,1,3,4,2,2,2,2,3,9,2,1,2,2,1,1,1,2,2,1,1,7,8,5,6,10,9,8,7,6,5,10,2,3,2,40,7,4,2,496001,MNG
2,1,2,3,4,3,4,1,1,2,1,2,3,6,1,2,2,1,2,2,1,1,1,2,2,7,8,8,7,7,8,7,8,7,7,10,2,2,1,60,3,4,0,496003,MNG
3,3,3,4,4,4,3,3,3,3,3,4,4,8,1,1,2,1,2,1,2,1,2,1,2,9,9,5,5,5,4,3,4,5,4,5,3,3,1,42,5,1,2,496001,MNG
2,3,2,3,2,3,2,2,2,2,1,2,4,9,2,1,2,1,2,1,2,2,2,2,2,9,10,5,4,4,5,9,6,9,6,5,2,3,1,44,6,2,2,496001,MNG
2,2,3,3,2,2,2,4,2,4,3,4,4,8,2,1,2,2,1,2,1,1,2,2,2,10,10,5,7,8,9,10,7,8,7,4,2,1,2,50,7,4,0,496004,MNG
2,2,1,2,1,2,2,4,2,2,2,3,3,7,2,1,2,2,2,1,2,1,2,2,2,5,6,4,5,4,5,5,4,4,6,4,2,3,1,45,5,4,2,496001,MNG
3,2,2,1,1,2,1,4,1,1,3,4,4,6,2,1,1,2,1,2,2,2,2,2,2,8,8,4,7,6,10,6,5,4,4,6,3,2,2,18,6,4,2,496001,MNG
2,2,2,3,2,2,3,4,3,2,1,2,3,8,2,1,2,1,2,2,2,1,2,2,2,7,7,5,10,7,6,5,4,4,5,4,3,2,1,19,6,3,2,496001,MNG
3,4,3,3,3,3,4,3,2,2,2,3,2,8,2,2,2,2,2,2,1,1,1,2,2,10,8,4,2,3,4,4,3,4,5,4,2,1,2,56,5,4,2,496001,MNG
2,2,3,2,2,2,2,4,2,2,2,3,3,8,2,2,2,1,2,2,1,2,1,2,2,5,8,5,5,5,7,4,9,6,5,4,2,3,1,22,4,3,2,496001,MNG
3,4,3,3,2,2,1,2,3,2,2,1,2,9,1,2,1,2,1,2,1,2,2,2,2,10,10,6,6,6,7,8,10,8,7,6,2,3,2,24,6,4,2,496001,MNG
3,3,3,3,3,3,2,3,3,2,1,2,3,7,1,1,2,1,1,2,2,1,2,1,2,9,8,8,5,5,6,7,6,5,6,4,3,4,2,24,6,4,2,496001,MNG
2,2,3,3,4,3,2,5,1,2,2,2,3,8,2,2,2,2,2,2,2,1,1,2,2,8,6,10,5,4,4,6,8,8,9,10,4,3,1,28,6,4,5,496001,MNG
1,1,1,1,1,1,2,1,3,2,2,3,3,7,2,2,2,2,2,2,2,2,2,2,2,10,8,5,9,8,7,6,5,6,10,5,3,2,2,30,4,1,0,496001,MNG
1,1,2,3,2,3,2,2,2,1,1,2,2,7,1,1,2,1,2,2,1,2,1,2,2,9,9,5,6,5,9,7,5,7,6,5,1,2,1,31,5,3,0,496001,MNG
3,2,3,4,4,3,3,5,3,3,3,4,2,7,2,2,1,2,1,2,2,2,1,2,2,9,9,5,4,6,5,5,4,7,5,6,3,2,2,36,6,3,4,496001,MNG
3,3,2,3,2,2,3,4,3,2,3,3,2,7,2,1,1,1,2,2,1,1,2,1,2,9,9,7,7,1,3,2,4,5,8,7,3,3,1,19,3,4,3,496001,MNG
2,1,1,2,1,2,2,2,2,2,2,2,1,5,2,2,1,1,2,1,2,1,2,2,2,7,7,7,6,4,5,5,5,5,7,6,1,3,1,30,4,5,0,496004,MNG
2,2,3,4,3,2,2,3,3,3,2,2,4,9,1,2,2,1,2,2,1,2,1,2,1,9,9,8,4,5,7,5,4,9,3,9,2,2,1,35,4,3,0,496001,MNG
2,2,2,2,2,3,2,4,3,2,1,1,4,6,2,1,2,1,2,2,1,1,2,1,2,6,8,6,7,6,6,5,6,9,7,6,3,3,1,21,3,2,0,496001,MNG
1,2,1,2,2,4,3,3,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,8,8,7,8,6,7,7,7,7,7,7,3,2,2,22,4,4,0,496004,MNG
1,2,1,2,1,1,3,1,2,3,2,3,4,8,1,2,2,1,2,2,1,1,2,2,2,-1,10,4,6,8,9,8,7,7,6,7,1,2,2,35,6,3,0,496002,MNG
1,2,2,2,1,3,3,2,2,1,2,2,3,6,2,1,2,1,2,2,2,1,1,1,1,6,9,4,3,6,6,6,6,5,6,5,3,3,1,62,1,4,2,496001,MNG
3,3,3,3,2,2,2,4,2,3,2,3,3,8,1,2,1,1,2,2,1,1,2,2,1,9,9,5,7,4,2,4,6,5,5,5,2,1,2,26,4,2,0,496001,MNG
2,2,2,3,3,3,3,2,3,2,2,3,2,7,1,1,1,2,2,2,1,1,2,1,1,7,8,8,4,3,4,5,5,6,5,6,2,2,2,56,2,2,7,496001,MNG
2,2,2,3,3,3,1,3,2,1,1,4,3,8,1,1,2,1,1,2,0,1,1,1,2,5,8,8,2,2,2,1,1,1,1,4,1,2,1,50,3,4,0,496001,MNG
2,2,2,3,1,3,1,4,2,1,1,3,1,6,1,1,0,0,1,2,1,1,2,1,2,4,4,9,2,2,1,1,1,1,1,1,2,2,2,67,7,2,1,496001,MNG
1,2,3,4,1,4,4,2,2,3,2,4,3,9,1,1,0,2,1,0,0,1,0,1,0,10,9,5,4,4,3,5,2,3,4,3,4,4,2,55,2,4,0,496001,MNG
2,2,2,2,2,2,2,2,3,1,1,3,2,7,1,1,1,0,2,2,2,1,2,0,0,5,5,3,1,1,1,1,1,2,2,2,2,3,2,34,3,2,7,496001,MNG
2,2,3,3,2,1,1,3,3,2,1,3,3,7,1,1,0,0,0,0,0,1,0,0,1,8,8,6,7,6,9,10,7,7,10,5,2,2,1,35,7,2,0,496001,MNG
2,2,1,1,1,1,2,1,2,2,1,2,2,7,1,2,1,1,2,1,2,1,1,2,1,8,7,7,3,2,2,1,1,1,1,1,2,1,1,26,1,2,0,496001,MNG
3,2,2,1,2,3,2,3,1,1,2,3,2,7,1,2,1,1,2,1,1,0,1,2,1,8,7,9,1,1,1,1,2,2,2,9,1,2,1,66,5,4,7,496001,MNG
2,4,3,3,1,3,3,1,2,3,1,4,2,5,1,2,1,0,0,1,1,1,1,2,1,9,7,7,10,1,7,1,9,9,7,1,2,2,2,52,5,2,0,496001,MNG
3,2,1,2,1,3,3,3,3,2,1,2,4,8,1,0,1,2,2,2,1,1,2,1,2,7,7,7,8,5,7,9,6,5,7,7,3,3,1,26,5,3,0,496004,MNG
2,2,3,2,2,3,3,3,5,3,4,4,3,6,1,1,0,0,1,2,1,1,0,0,1,2,5,1,5,5,4,3,1,1,1,6,4,3,1,70,3,3,7,496001,MNG
1,2,1,3,2,3,3,1,1,2,3,3,2,6,2,1,1,0,1,0,0,1,2,0,1,8,5,7,8,3,7,4,5,2,4,7,2,3,2,66,3,4,7,496001,MNG
